14	303	127
643	483	134
1270	509	142
1899	539	150
2528	566	158
3156	597	166
3785	628	173
4414	658	181
5043	688	188
5671	714	195
6300	740	201
6929	762	207
7557	785	213
8185	807	219
8814	827	224
9443	850	229
10072	869	234
10700	887	238
11329	902	241
11958	913	245
12587	928	247
13215	936	250
13844	947	251
14473	951	252
15100	955	253
15729	958	254
16358	962	253
16987	958	252
17615	955	251
18244	951	250
18873	947	247
19502	936	245
20130	928	241
20759	914	238
21388	902	234
22017	887	229
22645	869	224
23274	850	219
23903	831	213
24530	808	207
25159	785	201
25788	762	195
26417	739	188
27045	710	181
27674	683	173
28303	654	166
28932	628	158
29560	598	150
30189	568	142
30818	539	134
31447	509	126
32075	481	119
32704	454	111
33333	424	103
33961	393	95
34589	362	87
35218	331	80
35847	302	72
36475	272	65
37104	247	58
37733	221	52
38362	198	46
38990	176	40
39619	154	34
40247	131	29
40876	115	24
41504	91	19
42133	74	15
42762	58	12
43390	48	8
44019	33	6
44647	25	3
45276	13	2
45904	10	1
46533	6	0
47162	0	0
47790	0	0
48418	0	1
49047	6	2
49676	10	3
50304	14	6
50932	27	8
51561	32	12
52190	47	15
52818	58	19
53447	74	24
54075	93	29
54704	113	34
55332	129	40
55961	152	46
56590	175	52
57219	198	58
57847	221	65
58476	247	72
59105	275	80
59732	306	87
60361	331	95
60990	358	103
61619	388	111
62247	419	119
62876	449	127
63505	480	134
64134	507	142
64762	538	150
65391	571	158
66020	601	166
66649	631	173
67277	657	181
67905	687	188
68534	713	195
69163	739	201
69791	762	207
70420	781	213
71049	804	219
71677	829	224
72306	850	229
72935	869	234
73564	887	238
74192	902	241
74821	913	245
75450	928	247
76079	935	250
76707	947	251
77336	951	252
77964	954	253
78593	958	254
79221	962	253
79850	958	252
80479	955	251
81107	951	250
81736	947	247
82365	936	245
82994	928	241
83622	913	238
84251	902	234
84880	887	229
85509	868	224
86137	850	219
86766	831	213
87394	808	207
88023	785	201
88651	762	195
89280	739	188
89909	710	181
90537	683	173
91166	654	166
91795	628	158
92424	598	150
93052	569	142
93681	539	134
94310	509	126
94939	481	119
95567	455	111
96196	424	103
96825	393	95
97453	363	87
98081	331	80
98710	302	72
99339	272	65
99968	247	58
100596	220	52
101225	198	46
101854	175	40
102482	153	34
103111	131	29
103740	112	24
104369	93	19
104996	74	15
105625	59	12
106254	47	8
106883	32	6
107511	25	3
108140	14	2
108769	10	1
109396	6	0
110025	0	0
110654	0	0
111283	0	1
111911	6	2
112539	10	3
113168	14	6
113797	24	8
114425	32	12
115054	47	15
115683	58	19
116312	74	24
116940	92	29
117569	112	34
118197	131	40
118825	156	46
119454	177	52
120083	199	58
120712	219	65
121340	246	72
121969	272	80
122598	303	87
123227	329	95
123855	360	103
124484	390	111
125113	420	119
125742	451	127
126370	481	134
126999	508	142
127628	541	150
128257	571	158
128885	601	166
129514	631	173
130143	658	181
130771	688	188
131400	714	195
132029	740	201
132658	763	207
133286	785	213
133915	808	219
134543	830	224
135172	849	229
135800	868	234
136429	887	238
137058	902	241
137687	913	245
138315	928	247
138944	936	250
139573	947	251
140201	950	252
140830	954	253
141459	958	254
142088	962	253
142716	958	252
143345	954	251
143974	950	250
144603	947	247
145231	933	245
145860	928	241
146489	913	238
147118	902	234
147746	887	229
148375	868	224
149004	849	219
149633	831	213
150261	808	207
150890	786	201
151519	763	195
152147	741	188
152776	715	181
153405	688	173
154034	658	166
154662	632	158
155291	600	150
155920	569	142
156549	539	134
157177	509	126
157806	478	119
158435	452	111
159064	422	103
159692	391	95
160321	362	87
160950	334	80
161577	307	72
162206	276	65
162835	249	58
163464	222	52
164092	199	46
164721	174	40
165350	152	34
165979	130	29
166607	111	24
167236	93	19
167865	74	15
168494	59	12
169122	48	8
169750	33	6
170379	25	3
171008	14	2
171636	10	1
172265	6	0
172894	0	0
173521	0	0
174150	0	1
174779	6	2
175408	10	3
176036	14	6
176665	25	8
177293	33	12
177922	48	15
178550	57	19
179179	73	24
179808	92	29
180436	111	34
181065	130	40
181694	153	46
182323	175	52
182951	198	58
183580	221	65
184208	251	72
184837	276	80
185465	305	87
186094	331	95
186723	361	103
187352	390	111
187980	418	119
