14	302	127
20	311	134
27	326	142
33	338	150
39	349	158
47	368	166
53	382	173
60	400	181
66	418	188
72	433	195
79	454	201
86	474	207
92	490	213
99	511	219
105	529	224
112	549	229
118	569	234
124	588	238
132	608	241
138	625	245
145	644	247
151	662	250
158	679	251
164	696	252
171	711	253
178	726	254
184	741	253
191	754	252
197	766	251
204	777	250
210	787	247
217	796	245
224	804	241
230	808	238
237	816	234
243	820	229
250	823	224
257	825	219
263	824	213
270	824	207
276	817	201
283	817	195
289	810	188
296	806	181
303	800	173
309	789	166
316	781	158
322	765	150
329	757	142
335	739	134
343	729	126
349	711	119
355	697	111
362	678	103
368	659	95
375	646	87
381	622	80
388	606	72
395	583	65
401	561	58
408	543	52
414	520	46
420	502	40
428	479	34
434	457	29
441	437	24
447	415	19
453	394	15
460	374	12
466	354	8
473	335	6
480	316	3
486	298	2
492	281	1
499	265	0
505	249	0
512	234	0
519	220	1
525	207	2
532	196	3
538	185	6
544	175	8
551	167	12
558	160	15
564	153	19
571	150	24
577	146	29
583	148	34
590	144	40
596	144	46
604	148	52
610	150	58
616	156	65
623	161	72
629	167	80
636	178	87
643	186	95
649	195	103
656	212	111
662	221	119
669	238	127
675	251	134
681	267	142
689	287	150
695	299	158
702	321	166
708	337	173
715	359	181
721	380	188
728	398	195
735	421	201
741	437	207
748	462	213
754	484	219
761	504	224
768	526	229
774	545	234
781	567	238
787	585	241
794	607	245
800	627	247
807	645	250
814	663	251
820	681	252
827	697	253
833	713	254
840	728	253
846	742	252
854	755	251
860	767	250
866	778	247
873	787	245
879	793	241
886	802	238
892	809	234
900	813	229
906	817	224
912	818	219
919	819	213
925	814	207
932	816	201
939	809	195
946	808	188
952	803	181
958	794	173
965	787	166
971	774	158
978	766	150
985	750	142
992	741	134
998	723	126
1004	711	119
1011	692	111
1017	678	103
1025	657	95
1031	641	87
1038	621	80
1044	599	72
1051	582	65
1057	559	58
1063	543	52
1071	518	46
1077	499	40
1084	476	34
1090	454	29
1097	434	24
1103	413	19
1110	392	15
1117	372	12
1123	352	8
1130	332	6
1136	314	3
1142	296	2
1149	278	1
1156	262	0
1163	246	0
1169	231	0
1175	218	1
1182	205	2
1188	193	3
1196	183	6
1202	173	8
1208	166	12
1215	158	15
1221	152	19
1228	148	24
1234	145	29
1241	144	34
1248	143	40
1254	145	46
1261	146	52
1267	148	58
1274	155	65
1281	159	72
1288	170	80
1294	175	87
1300	186	95
1307	197	103
1313	206	111
1320	225	119
1327	235	127
1334	253	134
1340	266	142
1347	285	150
1353	301	158
1360	321	166
1367	339	173
1373	359	181
1380	381	188
1386	399	195
1393	422	201
1399	441	207
1406	464	213
1413	483	219
1420	506	224
1426	524	229
1433	547	234
1439	568	238
1446	589	241
1453	609	245
1460	628	247
1466	647	250
1473	665	251
1479	683	252
1485	699	253
1492	715	254
1499	730	253
1506	744	252
1512	756	251
1519	768	250
1525	779	247
1532	789	245
1539	797	241
1546	804	238
1552	810	234
1559	814	229
1565	818	224
1572	819	219
1579	820	213
1586	819	207
1592	818	201
1598	813	195
1605	810	188
1611	802	181
1618	796	173
1625	785	166
1632	778	158
1638	762	150
1645	755	142
1651	736	134
1658	727	126
1665	707	119
1672	696	111
1678	674	103
1685	661	95
1691	639	87
1697	623	80
1704	601	72
1711	580	65
1718	561	58
1724	538	52
1731	519	46
1737	497	40
1743	480	34
1751	455	29
1757	433	24
1764	413	19
1770	392	15
1777	372	12
1783	352	8
1789	333	6
1797	314	3
1803	296	2
1810	279	1
1816	263	0
1822	247	0
1829	232	0
1836	218	1
1842	205	2
1849	194	3
1855	183	6
1862	174	8
1868	165	12
1874	159	15
1882	153	19
1888	147	24
1895	145	29
1901	143	34
1908	144	40
1914	143	46
1921	148	52
1928	149	58
1934	152	65
1941	161	72
1947	166	80
1954	179	87
1960	185	95
1967	197	103
1974	209	111
1980	222	119
