14	0	127
24	0	134
34	0	142
45	0	150
56	0	158
66	0	166
76	0	173
87	0	181
97	0	188
108	0	195
118	0	201
129	0	207
139	0	213
150	0	219
160	0	224
171	0	229
181	0	234
192	0	238
202	0	241
212	0	245
223	0	247
234	0	250
244	0	251
254	0	252
265	0	253
276	0	254
286	0	253
296	0	252
307	0	251
318	0	250
328	0	247
338	0	245
349	0	241
360	0	238
370	0	234
380	0	229
391	0	224
402	0	219
412	0	213
422	0	207
433	0	201
444	0	195
454	0	188
464	0	181
475	0	173
486	0	166
496	0	158
506	0	150
517	0	142
527	0	134
538	0	126
548	0	119
559	0	111
569	0	103
580	0	95
590	0	87
601	0	80
611	0	72
622	0	65
632	0	58
643	0	52
653	0	46
663	0	40
674	0	34
685	0	29
695	0	24
705	0	19
715	0	15
727	0	12
737	0	8
747	0	6
757	0	3
768	0	2
778	0	1
789	0	0
799	0	0
809	0	0
820	0	1
830	0	2
840	0	3
851	0	6
862	0	8
872	0	12
882	0	15
892	0	19
904	0	24
914	0	29
924	0	34
934	0	40
945	0	46
956	0	52
966	0	58
976	0	65
987	0	72
997	0	80
1008	0	87
1018	0	95
1029	0	103
1039	0	111
1050	0	119
1060	0	127
1071	0	134
1082	0	142
1092	0	150
1102	0	158
1113	0	166
1124	0	173
1134	0	181
1144	0	188
1156	0	195
1166	0	201
1176	0	207
1186	0	213
1198	0	219
1208	0	224
1218	0	229
1229	0	234
1240	0	238
1250	0	241
1260	0	245
1271	0	247
1282	0	250
1292	0	251
1303	0	252
1313	0	253
1324	0	254
1335	0	253
1345	0	252
1355	0	251
1366	0	250
1377	0	247
1387	0	245
1397	0	241
1409	0	238
1419	0	234
1429	0	229
1439	0	224
1451	0	219
1461	0	213
1471	0	207
1482	0	201
1492	0	195
1503	0	188
1513	0	181
1524	0	173
1534	0	166
1545	0	158
1556	0	150
1566	0	142
1576	0	134
1588	0	126
1598	0	119
1608	0	111
1618	0	103
1630	0	95
1640	0	87
1650	0	80
1660	0	72
1672	0	65
1682	0	58
1692	0	52
1702	0	46
1714	0	40
1724	0	34
1734	0	29
1744	0	24
1756	0	19
1766	0	15
1776	0	12
1786	0	8
1798	0	6
1808	0	3
1818	0	2
1828	0	1
1839	0	0
1850	0	0
1860	0	0
1870	0	1
1881	0	2
1891	0	3
1902	0	6
1912	0	8
1923	0	12
1933	0	15
1944	0	19
1954	0	24
1965	0	29
1975	0	34
1986	0	40
1996	0	46
2007	0	52
2017	0	58
2027	0	65
2038	0	72
2049	0	80
2059	0	87
2069	0	95
2080	0	103
2091	0	111
2101	0	119
2112	0	127
2122	0	134
2132	0	142
2143	0	150
2154	0	158
2164	0	166
2174	0	173
2186	0	181
2196	0	188
2206	0	195
2216	0	201
2228	0	207
2238	0	213
2248	0	219
2259	0	224
2270	0	229
2280	0	234
2291	0	238
2301	0	241
2312	0	245
2322	0	247
2333	0	250
2343	0	251
2354	0	252
2365	0	253
2375	0	254
2385	0	253
2396	0	252
2407	0	251
2417	0	250
2427	0	247
2439	0	245
2449	0	241
2459	0	238
2469	0	234
2481	0	229
2491	0	224
2501	0	219
2512	0	213
2523	0	207
2533	0	201
2544	0	195
2554	0	188
2565	0	181
2575	0	173
2586	0	166
2596	0	158
2607	0	150
2618	0	142
2628	0	134
2638	0	126
2649	0	119
2660	0	111
2670	0	103
2680	0	95
2692	0	87
2702	0	80
2712	0	72
2722	0	65
2734	0	58
2744	0	52
2754	0	46
2764	0	40
2776	0	34
2786	0	29
2796	0	24
2806	0	19
2818	0	15
2828	0	12
2838	0	8
2848	0	6
2859	0	3
2870	0	2
2880	0	1
2890	0	0
2900	0	0
2911	0	0
2922	0	1
2932	0	2
2942	0	3
2953	0	6
2963	0	8
2974	0	12
2984	0	15
2995	0	19
3005	0	24
3016	0	29
3026	0	34
3037	0	40
3047	0	46
3058	0	52
3068	0	58
3079	0	65
3089	0	72
3100	0	80
3110	0	87
3121	0	95
3131	0	103
3142	0	111
3152	0	119
