14	291	127
17	296	134
20	316	142
24	325	150
27	319	158
30	340	166
34	351	173
37	348	181
40	369	188
45	382	195
48	394	201
51	389	207
55	417	213
58	430	219
61	427	224
65	455	229
68	469	234
71	482	238
75	495	241
78	508	245
81	522	247
86	535	250
89	548	251
92	561	252
96	573	253
99	585	254
102	598	253
106	609	252
109	620	251
112	631	250
116	641	247
119	651	245
122	659	241
126	667	238
130	675	234
134	681	229
137	688	224
140	678	219
144	697	213
147	701	207
150	702	201
154	705	195
157	707	188
160	705	181
164	706	173
167	689	166
172	701	158
175	699	150
178	678	142
182	689	134
185	669	126
188	675	119
192	671	111
195	646	103
198	652	95
202	629	87
205	618	80
208	623	72
212	597	65
216	585	58
219	588	52
223	561	46
226	548	40
229	549	34
233	522	29
236	508	24
239	509	19
243	481	15
246	467	12
249	454	8
253	441	6
257	427	3
260	414	2
263	401	1
267	388	0
270	376	0
273	364	0
277	353	1
280	342	2
283	331	3
286	321	6
290	312	8
293	303	12
296	294	15
301	288	19
304	281	24
307	274	29
311	270	34
314	265	40
317	261	46
321	260	52
324	257	58
327	255	65
331	271	72
334	257	80
337	257	87
340	274	95
345	264	103
348	267	111
352	286	119
355	279	127
358	283	134
362	306	142
365	300	150
368	320	158
372	331	166
375	327	173
378	350	181
382	363	188
386	359	195
390	385	201
393	398	207
396	394	213
400	423	219
403	437	224
406	449	229
410	463	234
413	477	238
417	490	241
420	504	245
423	518	247
428	531	250
431	545	251
434	558	252
438	571	253
441	583	254
444	595	253
448	607	252
451	618	251
455	629	250
458	639	247
461	634	245
465	657	241
468	666	238
472	673	234
476	680	229
479	686	224
483	691	219
486	696	213
489	684	207
493	702	201
496	705	195
499	703	188
503	706	181
506	690	173
509	702	166
514	701	158
517	681	150
521	693	142
524	675	134
527	666	126
531	676	119
534	654	111
537	660	103
541	639	95
544	627	87
547	632	80
551	608	72
555	596	65
558	599	58
562	573	52
565	560	46
568	561	40
572	535	34
575	522	29
578	508	24
582	495	19
585	481	15
588	467	12
592	454	8
595	440	6
599	427	3
602	414	2
606	401	1
609	388	0
612	376	0
616	364	0
619	353	1
622	342	2
625	331	3
629	321	6
632	312	8
635	303	12
640	295	15
643	288	19
646	281	24
650	275	29
653	270	34
656	265	40
660	263	46
663	259	52
666	257	58
669	270	65
673	256	72
676	256	80
679	272	87
684	261	95
687	263	103
690	281	111
694	274	119
697	277	127
701	299	134
704	293	142
707	297	150
711	322	158
714	318	166
717	340	173
721	352	181
724	348	188
729	373	195
732	386	201
735	383	207
739	410	213
742	424	219
745	435	224
749	450	229
752	464	234
755	477	238
759	491	241
762	505	245
766	518	247
770	532	250
773	545	251
777	558	252
780	571	253
783	583	254
787	596	253
790	607	252
794	618	251
797	629	250
800	640	247
804	649	245
807	658	241
811	665	238
815	674	234
818	680	229
821	686	224
825	692	219
828	696	213
832	699	207
835	703	201
838	689	195
842	705	188
845	706	181
848	703	173
852	704	166
856	686	158
859	697	150
863	694	142
866	672	134
870	683	126
873	662	119
876	653	111
880	662	103
883	637	95
886	642	87
890	620	80
893	607	72
897	610	65
901	586	58
904	573	52
907	560	46
911	549	40
914	535	34
917	521	29
921	509	24
924	495	19
927	481	15
931	468	12
934	454	8
937	440	6
941	427	3
945	414	2
948	401	1
951	388	0
955	376	0
958	364	0
961	353	1
964	342	2
968	331	3
971	321	6
974	312	8
978	303	12
982	295	15
985	287	19
989	281	24
992	275	29
995	269	34
998	267	40
1002	262	46
1005	259	52
1009	258	58
1012	256	65
1015	268	72
1019	258	80
1022	258	87
1026	274	95
1030	265	103
1033	267	111
1037	287	119
1040	278	127
1043	298	134
1047	308	142
1050	298	150
1054	323	158
1057	318	166
1060	341	173
1064	353	181
1068	348	188
1072	375	195
1075	374	201
1078	399	207
1082	412	213
1085	423	219
1089	438	224
1092	452	229
1096	465	234
1099	479	238
1102	492	241
1106	507	245
1110	521	247
1114	534	250
1117	548	251
1120	561	252
1124	574	253
1127	586	254
1131	598	253
1134	610	252
1137	621	251
1141	632	250
1144	643	247
1148	652	245
1152	661	241
1155	669	238
1159	676	234
1162	668	229
1166	689	224
1169	695	219
1173	699	213
1176	703	207
1179	704	201
1183	707	195
1186	693	188
1190	708	181
1193	708	173
1197	704	166
1201	704	158
1204	683	150
1208	696	142
1211	675	134
1214	683	126
1218	664	119
1221	654	111
1225	663	103
1228	638	95
1231	644	87
1235	619	80
1239	607	72
1243	613	65
1246	585	58
1249	572	52
1253	561	46
1256	548	40
1259	550	34
1263	521	29
1266	507	24
1269	494	19
1273	480	15
1276	466	12
1281	452	8
1284	439	6
1287	425	3
1291	412	2
1294	399	1
1297	387	0
1301	374	0
1304	362	0
1307	350	1
1310	340	2
1314	329	3
1317	319	6
1320	310	8
1325	301	12
1328	292	15
1332	286	19
1335	278	24
1338	272	29
1342	268	34
1345	263	40
1348	273	46
1352	257	52
1355	255	58
1358	269	65
1362	254	72
1366	254	80
1370	271	87
1373	259	95
1376	274	103
1380	268	111
1383	270	119
1387	291	127
1390	284	134
1393	303	142
1397	313	150
1400	306	158
1404	331	166
1408	327	173
1411	350	181
1415	363	188
1418	359	195
1422	386	201
1425	399	207
1428	410	213
1432	424	219
1435	422	224
1439	451	229
1442	465	234
1445	478	238
1449	492	241
1453	491	245
1457	520	247
1460	533	250
1464	547	251
1467	560	252
1470	573	253
1474	585	254
1477	598	253
1481	609	252
1484	621	251
1487	631	250
1491	642	247
1495	651	245
1499	660	241
1502	669	238
1505	676	234
1509	683	229
1512	674	224
1516	694	219
1519	699	213
1522	702	207
1526	705	201
1529	690	195
1533	707	188
1537	693	181
1541	706	173
1544	706	166
1547	701	158
1551	700	150
1554	679	142
1558	690	134
1561	669	126
1564	676	119
1568	657	111
1571	646	103
1575	654	95
1579	629	87
1582	632	80
1586	609	72
1589	596	65
1592	600	58
1596	573	52
1599	560	46
1603	548	40
1606	534	34
1609	521	29
1613	508	24
1616	494	19
1619	481	15
1624	466	12
1627	452	8
1630	439	6
1634	425	3
1637	412	2
1640	399	1
1644	386	0
1647	374	0
1650	362	0
1654	350	1
1657	339	2
1660	329	3
1665	319	6
1668	309	8
1671	315	12
1675	293	15
1678	285	19
1681	279	24
1685	273	29
1688	267	34
1692	264	40
1695	259	46
1698	256	52
1702	256	58
1705	254	65
1709	268	72
1713	255	80
1716	255	87
1719	273	95
1723	262	103
1726	264	111
1730	287	119
1733	276	127
1736	297	134
1740	292	142
1743	310	150
1747	322	158
1751	316	166
1755	340	173
1758	353	181
1761	361	188
1765	374	195
1768	371	201
1772	398	207
1775	411	213
1778	423	219
1782	437	224
1785	437	229
1789	465	234
1793	479	238
1796	492	241
1800	506	245
1803	520	247
1807	533	250
1810	547	251
1813	560	252
1817	573	253
1820	571	254
1824	598	253
1827	609	252
1831	621	251
1835	632	250
1838	642	247
1842	652	245
1845	660	241
1849	668	238
1852	676	234
1855	682	229
1859	689	224
1862	680	219
1866	698	213
1869	703	207
1872	704	201
1876	707	195
1880	691	188
1884	708	181
1887	692	173
1890	705	166
1894	704	158
1897	683	150
1901	696	142
1904	674	134
1908	684	126
1911	663	119
1914	668	111
1918	649	103
1922	637	95
1926	644	87
1929	619	80
1932	607	72
1936	598	65
1939	585	58
1942	587	52
1946	561	46
1949	547	40
1952	536	34
1956	521	29
1959	507	24
1964	494	19
1967	480	15
1970	466	12
1974	453	8
1977	439	6
1980	439	3
1984	412	2
1987	399	1
1990	386	0
1994	374	0
1997	362	0
2000	350	1
2004	339	2
2008	329	3
2011	319	6
2015	310	8
2018	301	12
2021	292	15
2025	286	19
2028	278	24
2031	286	29
2035	268	34
2038	263	40
2041	275	46
2045	257	52
2049	254	58
2053	270	65
2056	254	72
2059	253	80
2063	258	87
2066	258	95
2069	275	103
2073	267	111
2076	270	119
2080	291	127
2083	283	134
2086	304	142
2091	314	150
2094	306	158
2098	331	166
2101	327	173
2104	350	181
2108	363	188
2111	358	195
2115	386	201
2118	399	207
2121	410	213
2125	425	219
2128	436	224
2132	451	229
2136	465	234
2140	479	238
2143	492	241
2146	506	245
2150	520	247
2153	534	250
2157	547	251
2160	560	252
2163	573	253
2167	585	254
2170	598	253
2174	610	252
2178	621	251
2181	632	250
2185	642	247
2188	652	245
2192	660	241
2195	669	238
2198	676	234
2202	683	229
2205	673	224
2209	694	219
2212	699	213
2216	702	207
2220	705	201
2223	705	195
2227	708	188
2230	692	181
2234	707	173
2237	706	166
2240	702	158
2244	701	150
2247	679	142
2251	690	134
2254	669	126
2257	677	119
2262	656	111
2265	646	103
2269	654	95
2272	628	87
2275	633	80
2279	609	72
2282	596	65
2285	601	58
2289	573	52
2292	559	46
2296	548	40
2299	534	34
2302	535	29
2307	508	24
2310	494	19
2313	480	15
2317	466	12
2320	452	8
2324	439	6
2327	425	3
2330	412	2
2333	399	1
2337	387	0
2340	374	0
2343	362	0
2348	350	1
2351	339	2
2354	329	3
2358	319	6
2361	309	8
2364	301	12
2368	293	15
2371	285	19
2375	279	24
2378	272	29
2381	266	34
2385	263	40
2388	259	46
2392	270	52
2396	255	58
2399	254	65
2402	268	72
2406	255	80
2409	255	87
2413	273	95
2416	262	103
2419	279	111
2423	273	119
2426	276	127
2430	298	134
2434	291	142
2437	311	150
2441	322	158
2444	315	166
2448	341	173
2451	337	181
2454	361	188
2458	374	195
2461	370	201
2465	398	207
2468	412	213
2471	424	219
2476	438	224
2479	435	229
2483	464	234
2486	479	238
2490	492	241
2493	506	245
2496	519	247
2500	533	250
2503	547	251
2507	560	252
2510	573	253
2513	586	254
2518	598	253
2521	610	252
2525	621	251
2528	632	250
2531	642	247
2535	651	245
2538	661	241
2542	669	238
2545	676	234
2548	683	229
2552	689	224
2555	679	219
2560	698	213
2563	702	207
2567	704	201
2570	707	195
2573	706	188
2577	708	181
2580	691	173
2584	705	166
2587	689	158
2590	698	150
2594	696	142
2597	673	134
2601	685	126
2605	662	119
2608	670	111
2612	648	103
2615	637	95
2619	645	87
2622	618	80
2625	622	72
2629	598	65
2632	584	58
2635	588	52
2639	560	46
2642	547	40
2647	535	34
2650	521	29
2653	507	24
2657	494	19
2660	480	15
2663	467	12
2667	452	8
2670	439	6
2673	426	3
2677	412	2
2680	399	1
2683	386	0
2688	374	0
2691	362	0
2694	351	1
2698	339	2
2701	329	3
2704	333	6
2708	310	8
2711	301	12
2714	307	15
2718	285	19
2721	278	24
2724	274	29
2728	268	34
2732	263	40
2736	260	46
2739	257	52
2742	254	58
2746	255	65
2749	254	72
2752	268	80
2756	257	87
2759	258	95
2762	276	103
2766	266	111
2769	283	119
2774	293	127
2777	283	134
2781	305	142
2784	299	150
2787	320	158
2791	331	166
2794	326	173
2798	351	181
2801	364	188
2804	373	195
2808	386	201
2811	383	207
2816	411	213
2819	425	219
2822	437	224
2826	451	229
2829	450	234
2833	478	238
2836	493	241
2839	506	245
2843	520	247
2846	519	250
2850	547	251
2853	560	252
2857	573	253
2861	585	254
2864	598	253
2868	609	252
2871	621	251
2875	632	250
2878	642	247
2881	651	245
2885	661	241
2888	669	238
2892	676	234
2895	683	229
2898	688	224
2903	694	219
2906	683	213
2910	702	207
2913	705	201
2916	706	195
2920	708	188
2923	691	181
2927	707	173
2930	690	166
2934	702	158
2937	701	150
2940	693	142
2945	691	134
2948	668	126
2952	678	119
2955	655	111
2958	661	103
2962	639	95
2965	628	87
2969	634	80
2972	608	72
2975	596	65
2979	586	58
2982	573	52
2985	575	46
2990	548	40
2993	534	34
2996	522	29
3000	507	24
3003	493	19
3007	480	15
3010	466	12
3013	467	8
3017	439	6
3020	425	3
3023	412	2
3027	399	1
3031	387	0
3034	374	0
3038	362	0
3041	351	1
3044	339	2
3048	329	3
3051	319	6
3054	309	8
3058	301	12
3061	293	15
3064	284	19
3068	279	24
3072	272	29
3075	281	34
3079	263	40
3082	259	46
3085	272	52
3089	255	58
3092	253	65
3096	255	72
3099	254	80
3102	269	87
3106	260	95
3109	261	103
3112	280	111
3117	272	119
3120	275	127
3124	298	134
3127	290	142
3130	312	150
3134	309	158
3137	329	166
3141	341	173
3144	337	181
3148	362	188
3151	375	195
3154	385	201
3159	399	207
3162	397	213
3166	424	219
3169	438	224
3172	450	229
3176	465	234
3179	479	238
3183	492	241
3186	506	245
3189	520	247
3193	533	250
3196	547	251
3201	560	252
3204	573	253
3207	585	254
3211	598	253
3214	595	252
3218	621	251
3221	632	250
3225	642	247
3228	652	245
3231	660	241
3235	669	238
3238	677	234
3243	683	229
3246	689	224
3249	693	219
3253	699	213
3256	687	207
3260	705	201
3263	707	195
3266	707	188
3270	708	181
3273	691	173
3277	705	166
3280	688	158
3283	699	150
3288	696	142
3291	673	134
3295	685	126
3298	662	119
3302	670	111
3305	647	103
3308	652	95
3312	630	87
3315	618	80
3318	623	72
3322	597	65
3325	584	58
3330	574	52
3333	560	46
3336	547	40
3340	535	34
3343	521	29
3346	523	24
3350	494	19
3353	480	15
3356	467	12
3360	452	8
3363	439	6
3366	425	3
3371	412	2
3374	399	1
3377	386	0
3381	374	0
3384	362	0
3387	350	1
3391	339	2
3394	329	3
3397	319	6
3401	309	8
3404	301	12
3407	293	15
3411	285	19
3415	278	24
3419	273	29
3422	267	34
3425	262	40
