4592	562	213
4603	586	219
4615	610	224
4625	633	229
4636	657	234
4647	666	238
4659	702	241
4670	723	245
4681	743	247
4692	762	250
4704	779	251
4715	797	252
4725	812	253
4737	825	254
4748	839	253
4759	851	252
4770	860	251
4782	868	250
4793	876	247
4804	882	245
4815	885	241
4826	888	238
4837	888	234
4848	873	229
4859	885	224
4871	882	219
4882	877	213
4893	869	207
4904	860	201
4916	851	195
4926	839	188
4937	825	181
4948	795	173
4960	781	166
4971	764	158
4982	748	150
4994	744	142
5005	724	134
5016	702	126
5026	679	119
5038	656	111
5049	617	103
5060	594	95
5071	570	87
5083	546	80
5094	522	72
5105	511	65
5115	485	58
5127	443	52
5138	418	46
5149	394	40
5160	370	34
5172	346	29
5182	322	24
5193	314	19
5204	276	15
5216	254	12
5227	234	8
5238	214	6
5250	195	3
5260	177	2
5271	161	1
5282	145	0
5294	131	0
5305	118	0
5315	106	1
5326	97	2
5338	88	3
5349	81	6
5359	76	8
5370	72	12
5382	69	15
5393	69	19
5404	70	24
5414	73	29
5426	75	34
5437	81	40
5448	89	46
5459	98	52
5470	122	58
5481	131	65
5492	131	72
5504	145	80
5515	161	87
5526	179	95
5537	210	103
5548	228	111
5559	247	119
5570	254	127
5581	277	134
5593	300	142
5604	324	150
5615	362	158
5626	385	166
5638	410	173
5648	434	181
5659	459	188
5670	470	195
5682	497	201
5693	537	207
5704	562	213
5715	587	219
5727	611	224
5738	634	229
5748	657	234
5760	680	238
5771	687	241
5782	723	245
5793	743	247
5805	762	250
5816	780	251
5827	796	252
5838	812	253
5849	826	254
5860	839	253
5871	850	252
5882	861	251
5894	869	250
5905	876	247
5916	882	245
5927	886	241
5939	887	238
5949	888	234
5960	888	229
5971	870	224
5983	881	219
5994	877	213
6005	870	207
6017	860	201
6028	850	195
6039	839	188
6049	826	181
6061	811	173
6072	780	166
6083	764	158
6094	746	150
6106	728	142
6117	724	134
6128	702	126
6139	680	119
6151	657	111
6161	634	103
6172	593	95
6183	570	87
6195	546	80
6206	521	72
6217	496	65
6228	487	58
6239	459	52
6250	418	46
6261	394	40
6273	370	34
6284	346	29
6295	322	24
6305	300	19
6317	291	15
6328	254	12
6339	234	8
6350	214	6
6362	195	3
6372	177	2
6383	161	1
6394	145	0
6406	131	0
6417	118	0
6428	106	1
6438	97	2
6450	88	3
6461	81	6
6472	76	8
6482	72	12
6494	69	15
6505	69	19
6516	69	24
6528	72	29
6538	91	34
6549	81	40
6560	88	46
6572	98	52
6583	108	58
6593	133	65
6604	144	72
6616	145	80
6627	161	87
6638	178	95
6649	197	103
6661	229	111
6671	248	119
6682	269	127
6693	276	134
6705	299	142
6716	323	150
6727	348	158
6738	386	166
6750	410	173
6761	435	181
6771	460	188
6782	485	195
6794	495	201
6805	522	207
6816	562	213
6828	586	219
6839	611	224
6850	634	229
6861	657	234
6872	679	238
6883	702	241
6894	708	245
6905	743	247
6917	762	250
6928	780	251
6939	796	252
6950	812	253
6962	826	254
6972	839	253
6983	850	252
6994	861	251
7006	869	250
7017	876	247
7028	881	245
7040	886	241
7051	887	238
7062	889	234
7073	888	229
7084	886	224
7095	880	219
7106	861	213
7117	869	207
7129	861	201
7140	850	195
7151	839	188
7162	827	181
7174	812	173
7184	796	166
7195	778	158
7206	745	150
7218	726	142
7229	707	134
7240	687	126
7251	680	119
7263	658	111
7274	635	103
7284	610	95
7296	569	87
7307	545	80
7318	521	72
7329	496	65
7341	471	58
7352	447	52
7362	434	46
7373	394	40
7385	370	34
7396	346	29
7407	322	24
7418	299	19
7429	277	15
7440	269	12
7451	234	8
7462	214	6
7474	195	3
7485	177	2
7495	161	1
7506	146	0
7518	131	0
7529	118	0
7540	106	1
7550	97	2
7562	88	3
7573	81	6
7584	76	8
7595	72	12
7606	83	15
7617	69	19
7628	69	24
7640	72	29
7651	77	34
7661	95	40
7672	88	46
7684	97	52
7695	108	58
7706	120	65
7716	146	72
7728	158	80
7739	160	87
7750	177	95
7761	196	103
7773	216	111
7784	250	119
7795	270	127
7805	291	134
7817	312	142
7828	322	150
7839	346	158
7851	372	166
7862	411	173
7873	435	181
7884	461	188
7896	485	195
7906	510	201
7917	535	207
7928	546	213
7940	586	219
7951	611	224
7962	635	229
7973	657	234
7985	680	238
7996	702	241
8006	723	245
8017	742	247
8029	761	250
8040	780	251
8051	796	252
8062	812	253
8074	826	254
8085	839	253
8096	850	252
8107	860	251
8118	869	250
8129	876	247
8140	881	245
8152	886	241
8163	888	238
8174	888	234
8185	888	229
8197	886	224
