2080180	208	94.51	78.27
2090180	209	91.50	77.52
2100180	210	94.13	77.96
2110180	211	94.37	78.50
2120180	212	94.37	79.03
2130180	213	94.36	79.55
2140180	214	94.35	81.54
2150180	215	91.34	80.72
2160180	216	93.95	81.23
2170180	217	93.88	81.73
2180180	218	93.80	82.07
2190180	219	94.01	82.53
2200180	220	93.98	84.45
2210180	221	90.93	82.11
2220180	222	96.53	85.36
2230180	223	90.77	84.47
2240180	224	93.33	84.76
2250180	225	93.51	85.16
2260180	226	93.45	85.56
2270180	227	93.39	85.94
2280180	228	92.56	86.33
2290180	229	92.49	86.71
2300180	230	93.15	86.93
2310180	231	93.35	87.42
2320180	232	93.02	89.09
2330180	233	90.22	88.08
2340180	234	92.84	88.42
2350180	235	92.76	88.74
2360180	236	92.67	89.06
2370180	237	92.59	89.37
2380180	238	92.50	91.15
2390180	239	89.40	90.12
2400180	240	91.32	90.44
2410180	241	91.80	90.74
2420180	242	91.67	90.91
2430180	243	91.79	91.19
2440180	244	91.67	91.47
2450180	245	91.55	91.74
2460180	246	91.42	92.01
2470180	247	91.29	92.27
2480180	248	91.15	92.38
2490180	249	91.31	92.61
2500180	250	91.23	92.82
2510180	251	91.16	91.56
2520180	252	94.11	94.57
2530180	253	88.37	91.97
2540180	254	93.98	93.49
2550180	255	91.27	93.66
2560180	256	91.24	93.83
2570180	257	91.22	93.98
2580180	258	91.21	94.14
2590180	259	91.19	94.30
2600180	260	91.17	94.44
2610180	261	91.15	94.73
2620180	262	90.84	94.75
2630180	263	91.08	95.03
2640180	264	90.77	95.18
2650180	265	90.70	95.33
2660180	266	90.33	95.48
2670180	267	90.26	95.63
2680180	268	90.19	95.78
2690180	269	90.39	95.93
2700180	270	90.30	96.08
2710180	271	90.21	96.21
2720180	272	90.13	96.36
2730180	273	89.76	96.49
2740180	274	89.93	95.15
2750180	275	92.85	96.61
2760180	276	90.12	96.72
2770180	277	90.06	96.83
2780180	278	90.01	96.93
2790180	279	89.95	97.03
2800180	280	89.90	97.13
2810184	281	89.86	95.75
2820180	282	90.01	97.16
2830180	283	90.15	97.22
2840180	284	90.16	97.43
2850180	285	89.71	97.51
2860180	286	89.84	97.59
2870180	287	89.80	97.67
2880180	288	89.62	97.74
2890180	289	89.73	97.82
2900180	290	89.70	97.88
2910180	291	89.67	96.63
2920180	292	92.36	98.04
2930180	293	89.62	98.13
2940180	294	89.55	98.20
2950180	295	89.50	98.26
2960180	296	89.45	98.33
2970180	297	89.40	98.40
2980180	298	89.35	96.99
2990180	299	92.32	98.38
3000180	300	89.62	98.43
3010180	301	89.60	98.61
3020180	302	89.31	98.67
3030180	303	89.27	98.72
3040180	304	89.22	98.77
3050180	305	89.18	97.35
3060180	306	89.41	98.73
3070180	307	89.47	98.76
3080180	308	89.47	98.94
3090180	309	89.17	98.99
3100180	310	89.11	99.05
3110180	311	89.04	99.09
3120180	312	89.00	99.13
3130180	313	88.96	97.71
3140180	314	91.93	99.07
3150180	315	89.25	99.24
3160180	316	88.95	99.29
3170180	317	88.88	99.35
3180180	318	88.73	99.39
3190180	319	91.62	97.95
3200180	320	91.72	99.32
3210180	321	89.04	99.34
3220180	322	88.99	99.36
3230180	323	89.02	99.52
3240180	324	88.71	99.57
3250180	325	88.64	98.13
3260180	326	91.61	99.49
3270180	327	88.93	99.50
3280180	328	88.92	99.51
3290180	329	88.93	98.20
3300180	330	91.64	99.56
3310180	331	88.95	99.58
3320180	332	88.93	99.60
3330180	333	88.90	99.61
3340180	334	88.91	99.61
3350180	335	88.92	98.29
3360180	336	91.65	99.64
3370180	337	88.94	99.65
3380180	338	88.96	99.67
3390180	339	88.95	99.81
3400180	340	88.66	99.84
3410180	341	88.62	98.40
3420180	342	91.59	99.75
3430180	343	88.90	99.76
3440180	344	88.88	99.77
3450180	345	88.57	99.92
3460180	346	88.57	99.95
3470180	347	88.52	99.98
3480180	348	88.46	98.54
3490180	349	91.41	99.89
3500180	350	88.73	99.89
3510180	351	88.73	100.04
3520180	352	88.42	100.07
3530180	353	88.36	100.10
3540180	354	88.30	100.13
3550180	355	88.23	98.68
3560180	356	88.50	100.03
3570180	357	88.50	100.03
3580180	358	88.49	100.18
3590180	359	88.19	98.74
3600180	360	91.13	100.09
3610180	361	88.42	100.10
3620180	362	88.40	100.10
3630180	363	88.39	100.10
3640180	364	88.39	100.10
3650180	365	88.39	98.77
3660180	366	91.10	100.12
3670180	367	88.41	100.12
3680180	368	88.39	100.12
3690180	369	88.12	100.26
3700180	370	88.10	98.80
3710180	371	91.07	100.14
3720180	372	88.38	100.15
3730180	373	88.37	100.15
3740180	374	88.35	100.16
3750180	375	88.33	100.30
3760180	376	88.04	98.84
3770180	377	91.00	100.19
3780180	378	88.31	100.19
3790180	379	88.29	100.19
3800180	380	88.29	100.32
3810180	381	88.00	100.34
3820180	382	87.95	100.36
3830180	383	87.89	98.91
3840180	384	90.84	100.26
3850180	385	88.14	100.26
3860180	386	88.13	100.40
3870180	387	87.83	100.42
3880180	388	87.77	98.97
3890180	389	90.72	100.32
3900180	390	88.01	100.32
3910180	391	90.94	98.84
3920180	392	90.99	100.16
3930180	393	88.35	100.29
3940180	394	88.09	100.29
3950180	395	88.07	100.29
3960180	396	88.04	98.81
3970180	397	91.06	100.12
3980180	398	88.44	100.24
3990180	399	88.20	100.23
